เลขที่ CIF,วันที่ประเมิน,Grade,การจัดส่ง
630006473,15/7/2564,18.sB+,ส่งเเล้ว
710810544,16/8/2564,21.sC+,ส่งเเล้ว
680001413,20/1/2564 0:00,sB+,ส่งเเล้ว
550001382,18/1/2564 0:00,sCC,ส่งเเล้ว
750641165,20/1/2564 0:00,sC+,ส่งเเล้ว
320000371,19/1/2564 0:00,sC+,ส่งเเล้ว
330000792,20/1/2564 0:00,sCC,ส่งเเล้ว
650001027,20/1/2564 0:00,sCCC,ส่งเเล้ว
750505948,20/1/2564 0:00,sDDD,ส่งเเล้ว
750797944,13/1/2564 0:00,sBBB,ส่งเเล้ว
750303566,21/1/2564 0:00,sBB,ส่งเเล้ว
680018357,8/1/2564 0:00,sBBB,ส่งเเล้ว
750700734,21/1/2564 0:00,sB+,ส่งเเล้ว
360001391,21/1/2564 0:00,sCCC,ส่งเเล้ว
750711560,21/1/2564 0:00,sCCC,ส่งเเล้ว
670001877,21/1/2564 0:00,sB+,ส่งเเล้ว
750805203,19/1/2564 0:00,sB+,ส่งเเล้ว
680007970,19/1/2564 0:00,sB+,ส่งเเล้ว
750173853,15/1/2564 0:00,sBBB,ส่งเเล้ว
750748648,19/1/2564 0:00,sBBB,ส่งเเล้ว
750697265,6/1/2564 0:00,sB+,ส่งเเล้ว
nan,5/1/2564 0:00,sCCC,ส่งเเล้ว
750054639,13/1/2564 0:00,sCCC,ส่งเเล้ว
750809485,19/1/2564 0:00,sBB,ส่งเเล้ว
750855210,14/1/2564 0:00,sB+,ส่งเเล้ว
750801202,4/2/2564 0:00,sA+,ส่งเเล้ว
750817639,10/2/2564 0:00,sCCC,ส่งเเล้ว
730014657,4/2/2564 0:00,sDDD,ส่งเเล้ว
360003642,25/1/2564 0:00,sCCC,ส่งเเล้ว
nan,3/2/2564 0:00,sB+,ส่งเเล้ว
510001299,17/2/2564 0:00,sCC,ส่งเเล้ว
750703841,24/2/2564 0:00,sBB,ส่งเเล้ว
750494691,2/2/2564 0:00,sB+,ส่งเเล้ว
750669565,2/2/2564 0:00,sB+,ส่งเเล้ว
nan,29/1/2564 0:00,sBBB,ส่งเเล้ว
750887793,29/1/2564 0:00,sBB,ส่งเเล้ว
750713326,2/2/2564 0:00,sBB,ส่งเเล้ว
750749699,5/2/2564 0:00,sCCC,ส่งเเล้ว
750762022,9/2/2564 0:00,sBB,ส่งเเล้ว
550003079,4/3/2564 0:00,sCC,ส่งเเล้ว
580003268,5/3/2564 0:00,sB+,ส่งเเล้ว
620001500,20/1/2564 0:00,sB+,ส่งเเล้ว
580013300,26/1/2564 0:00,sBBB,ส่งเเล้ว
750852684,21/1/2564 0:00,sBBB,ส่งเเล้ว
490000441,25/2/2564 0:00,sB+,ส่งเเล้ว
480003008,16/2/2564 0:00,sC+,ส่งเเล้ว
490000441,25/2/2564 0:00,sB+,ส่งเเล้ว
310004069,11/3/2564 0:00,sBB,ส่งเเล้ว
750118795,11/3/2564 0:00,sCC,ส่งเเล้ว
750707073,29/1/2564 0:00,sBBB,ส่งเเล้ว
730006354,11/3/2564 0:00,sCCC,ส่งเเล้ว
750621875,25/2/2564 0:00,sCC,ส่งเเล้ว
730009076,9/3/2564 0:00,sAA,ส่งเเล้ว
610002906,1/4/2564 0:00,sB+,ส่งเเล้ว
750809296,14/1/2564 0:00,sB+,ส่งเเล้ว
750406726,17/2/2564 0:00,sA+,ส่งเเล้ว
750749693,26/3/2564 0:00,sC+,ส่งเเล้ว
550002424,30/4/2564 0:00,sBBB,ส่งเเล้ว
750897413,9/4/2564 0:00,sCC,ส่งเเล้ว
nan,31/3/2564 0:00,BBB,ส่งเเล้ว
680004251,2/4/2564 0:00,sCCC,ส่งเเล้ว
750701604,2/4/2564 0:00,sBB,ส่งเเล้ว
750772621,19/1/2564 0:00,sBB,ส่งเเล้ว
750433791,5/4/2564 0:00,sCCC,ส่งเเล้ว
750512456,2/4/2564 0:00,sBB,ส่งเเล้ว
nan,16/4/2564 0:00,sCCC,ส่งเเล้ว
nan,3/3/2564 0:00,sC+,ส่งเเล้ว
750381930,30/3/2564 0:00,sB+,ส่งเเล้ว
550003924,10/5/2564 0:00,sBB,ส่งเเล้ว
750706941,20/4/2564 0:00,sDD,ส่งเเล้ว
750814151,29/5/2564 0:00,sCCC,ส่งเเล้ว
750641165,20/1/2564 0:00,sCC,ส่งเเล้ว
550001382,18/1/2564 0:00,sBB,ส่งเเล้ว
730006354,4/3/2564 0:00,sCCC,ส่งเเล้ว
750365529,4/2/2564 0:00,sBB,ส่งเเล้ว
750791403,8/3/2564 0:00,sBB,ส่งเเล้ว
730004741,9/3/2564 0:00,sCC,ส่งเเล้ว
680004262,9/3/2564 0:00,sCC,ส่งเเล้ว
750912456,16/9/2564,sCC,ส่งเเล้ว
750750199,9/10/2564 0:00,sB+,ส่งเเล้ว
7.50909E+17,9/2/2564 0:00,sCC,ส่งเเล้ว
6.10003E+17,21/9/2564,sCC,ส่งเเล้ว
750814644,9/3/2564 0:00,sBB,ส่งเเล้ว
750911065,14/9/2564,sBBB,ส่งเเล้ว
0,1/9/2564 0:00,sB+,ส่งเเล้ว
750809296,16/9/2564,sBB,ส่งเเล้ว
7.50805E+17,9/10/2564 0:00,sCCC,ส่งเเล้ว
750795663,1/9/2564 0:00,sC+,ส่งเเล้ว
750037218,28/9/2564,18.sB+,ส่งเเล้ว
nan,27/9/2564,21.sC+,ส่งเเล้ว
680021623,15/10/2564 0:00,19.sCCC,ส่งเเล้ว
6.70002E+17,19/10/2564,20.sCC,ส่งเเล้ว
750899787,18/10/2564,18.sB+,ส่งเเล้ว
750130166,9/9/2564 0:00,21.sC+,ส่งเเล้ว
nan,10/5/2564 0:00,18.sB+,ส่งเเล้ว
3.10009E+17,10/8/2564 0:00,22.sDDD,ส่งเเล้ว
510000452,10/12/2564 0:00,21.sC+,ส่งเเล้ว
750748174,7/10/2564 0:00,18.sB+,ส่งเเล้ว
750037505,14/9/2564,20.sCC,ส่งเเล้ว
5.10001E+17,23/9/2564,19.sCCC,ส่งเเล้ว
7.50749E+17,9/7/2564 0:00,17.sBB,ส่งเเล้ว
750089926,10/11/2564 0:00,18.sB+,ส่งเเล้ว
nan,25/10/2564,20.sCC,ส่งเเล้ว
750846717,20/10/2564,22.sDDD,ส่งเเล้ว
750068349,28/9/2564,15.sA+,ส่งเเล้ว
750842297,25/10/2564,16.sBBB,ส่งเเล้ว
750926843,27/9/2564,20.sCC,ส่งเเล้ว
750918579,11/9/2564 0:00,21.sC+,ส่งเเล้ว
750814482,27/10/2564,17.sBB,ส่งเเล้ว
nan,11/10/2564 0:00,18.sB+,ส่งเเล้ว
730014657,28/10/2564,18.sB+,ส่งเเล้ว
750900254,11/8/2564 0:00,16.sBBB,ส่งเเล้ว
670001963,19/11/2564,16.sBBB,ส่งเเล้ว
7.50739E+17,19/11/2564,20.sCC,ส่งเเล้ว
4.90E+26,18/11/2564,18.sB+,ส่งเเล้ว
nan,22/11/2564,20.sCC,ส่งเเล้ว
nan,12/3/2564 0:00,17.sBB,ส่งเเล้ว
730009076,24/11/2564,18.sB+,ส่งเเล้ว
nan,30/11/2564,16.sBBB,ส่งเเล้ว
nan,30/11/2564,17.sBB,ส่งเเล้ว
7.50746E+17,12/2/2564 0:00,22.sDDD,ส่งเเล้ว
750070640,29/11/2564,21.sC+,ส่งเเล้ว
7.50857E+17,11/9/2564 0:00,17.sBB,ส่งเเล้ว
750389379,12/7/2564 0:00,19.sCCC,ส่งเเล้ว
730006354,3/4/2564 0:00,21.sC+,ส่งเเล้ว
750805397,11/8/2564 0:00,16.sBBB,ส่งเเล้ว
750054639,15/12/2564,17.sBB,ส่งเเล้ว
nan,24/12/2564,19.sCCC,ส่งเเล้ว
nan,28/12/2564 0:00,18.sB+,ส่งเเล้ว
750601559,24/8/2564 0:00,17.sBB,ส่งเเล้ว
750842362,11/6/2564 0:00,20.sCC,ส่งเเล้ว
750706007,28/12/2564 0:00,18.sB+,ส่งเเล้ว
750697448,21/12/2564 0:00,17.sBB,ส่งเเล้ว
520000621,20/12/2564 0:00,18.sB+,ส่งเเล้ว
750699489,15/12/2564 0:00,16.sBBB,ส่งเเล้ว
750621875,25/2/2564 0:00,20.sCC,ส่งเเล้ว
750723958,13/12/2564 0:00,sCCC,ส่งเเล้ว
750389379,28/10/2564 0:00,18.sB+,ส่งเเล้ว
750808964,3/11/2564 0:00,sCCC,ส่งเเล้ว
750856473,19/8/2564 0:00,20.sCC,ส่งเเล้ว
nan,9/11/2564 0:00,15.sA+,ส่งเเล้ว
750794113,18/8/2564 0:00,sB+,ส่งเเล้ว
750540605,24/8/2564 0:00,16.sBBB,ส่งเเล้ว
750246629,2/8/2564 0:00,16.sBBB,ส่งเเล้ว
380001771,19/11/2564 0:00,17.sBB,ส่งเเล้ว
750645715,25/8/2564 0:00,18.sB+,ส่งเเล้ว
750749699,6/7/2564 0:00,19.sCCC,ส่งเเล้ว
750689991,14/7/2564 0:00,21.sC+,ส่งเเล้ว
750343817,5/7/2564 0:00,21.sC+,ส่งเเล้ว
750895347,18/3/2564 0:00,18.sB+,ส่งเเล้ว
750747267,7/12/2564 0:00,18.sB+,ส่งเเล้ว
750742860,25/11/2564 0:00,19.sCCC,ส่งเเล้ว
750344427,2/7/2564 0:00,20.sCC,ส่งเเล้ว
750898737,19/8/2564 0:00,22.sDDD,ส่งเเล้ว
750366261,30/7/2564 0:00,20.sCC,ส่งเเล้ว
690001559,21/5/2564 0:00,16.sBBB,ส่งเเล้ว
nan,4/6/2564 0:00,20.sCC,ส่งเเล้ว
7.50747E+17,27/5/2564 0:00,18.sB+,ส่งเเล้ว
310000017,18/5/2564 0:00,17.sBB,ส่งเเล้ว
750630246,28/3/2564 0:00,21.sC+,ส่งเเล้ว
670006064,26/3/2564 0:00,20.sCC,ส่งเเล้ว
nan,10/3/2564 0:00,22.sDDD,ส่งเเล้ว
530003423,14/7/2564 0:00,21.sC+,ส่งเเล้ว
750728591,9/3/2564 0:00,20.sCC,ส่งเเล้ว
750719354,9/3/2564 0:00,21.sC+,ส่งเเล้ว
730009206,11/6/2564 0:00,20.sCC,ส่งเเล้ว
750716839,9/12/2564 0:00,17.sBB,ส่งเเล้ว
360003317,22/12/2564 0:00,16.sBBB,ส่งเเล้ว
730014657,4/2/2564 0:00,22.sDDD,ส่งเเล้ว
nan,13/8/2564 0:00,19.sCCC,ส่งเเล้ว
750896124,13/8/2564 0:00,20.sCC,ส่งเเล้ว
nan,9/7/2564 0:00,18.sB+,ส่งเเล้ว
750749693,25/3/2564 0:00,21.sC+,ส่งเเล้ว
750798436,26/8/2564 0:00,16.sBBB,ส่งเเล้ว
750851658,19/7/2564 0:00,19.sCCC,ส่งเเล้ว
670003806,13/7/2564 0:00,20.sCC,ส่งเเล้ว
750700615,16/6/2564 0:00,21.sC+,ส่งเเล้ว
750747060,4/6/2564 0:00,20.sCC,ส่งเเล้ว
nan,17/5/2564 0:00,19.sCCC,ส่งเเล้ว
750696409,28/12/2564 0:00,16.sBBB,ส่งเเล้ว
750813136,27/12/2564 0:00,17.sBB,ส่งเเล้ว
750586786,27/12/2564 0:00,17.sBB,ส่งเเล้ว
730016812,28/6/2564 0:00,20.sCC,ส่งเเล้ว
610014988,17/8/2564 0:00,19.sCCC,ส่งเเล้ว
640000026,23/8/2564 0:00,17.sBB,ส่งเเล้ว
680015051,6/8/2564 0:00,20.sCC,ส่งเเล้ว
680009124,14/6/2564 0:00,19.sCCC,ส่งเเล้ว
750765867,9/6/2564 0:00,20.sCC,ส่งเเล้ว
740000608,23/4/2564 0:00,20.sCC,ส่งเเล้ว
nan,9/4/2564 0:00,20.sCC,ส่งเเล้ว
750758437,19/3/2564 0:00,18.sB+,ส่งเเล้ว
670001963,7/12/2564 0:00,15.sA+,ส่งเเล้ว
680024725,13/9/2564 0:00,20.sCC,ส่งเเล้ว
nan,4/8/2564 0:00,20.sCC,ส่งเเล้ว
750893791,14/7/2564 0:00,16.sBBB,ส่งเเล้ว
750805202,9/8/2564 0:00,7.CCC,ส่งเเล้ว
750434909,16/8/2564 0:00,5.BB,ส่งเเล้ว
750801933,1/10/2564 0:00,7.CCC,ส่งเเล้ว
750725217,26/4/2564 0:00,6.B+,ส่งเเล้ว
750690246,6/12/2564 0:00,8.CC,ส่งเเล้ว
380007660,18/6/2564 0:00,7.CCC,ส่งเเล้ว
750647721,27/5/2564 0:00,21.sC+,ส่งเเล้ว
7.50713E+17,2/11/2564 0:00,18.sB+,ส่งเเล้ว
7.51E+27,25/5/2564 0:00,19.sCCC,ส่งเเล้ว
750817734,19/11/2564 0:00,17.sBB,ส่งเเล้ว
750811686,13/8/2564 0:00,sB+,ส่งเเล้ว
510001422,27/9/2564 0:00,sC+,ส่งเเล้ว
7.50691E+17,28/10/2564 0:00,16.sBBB,ส่งเเล้ว
3.6398E+12,29/6/2564 0:00,21.sC+,ส่งเเล้ว
5.2E+17,10/8/2564 0:00,18.sB+,ส่งเเล้ว
530005771,23/8/2564 0:00,16.sBBB,ส่งเเล้ว
6.70005E+17,10/5/2564 0:00,16.sBBB,ส่งเเล้ว
6.80019E+17,16/8/2564 0:00,19.sCCC,ส่งเเล้ว
750097991,18/3/2564 0:00,16.sBBB,ส่งเเล้ว
750397716,17/6/2564 0:00,16.sBBB,ส่งเเล้ว
750461592,27/12/2564 0:00,17.sBB,ส่งเเล้ว
750520162,3/8/2564 0:00,19.sCCC,ส่งเเล้ว
750562727,1/6/2564 0:00,18.sB+,ส่งเเล้ว
750595971,5/8/2564 0:00,17.sBB,ส่งเเล้ว
750602260,29/7/2564 0:00,17.sBB,ส่งเเล้ว
7.50649E+17,12/4/2564 0:00,18.sB+,ส่งเเล้ว
7.5069E+17,5/10/2564 0:00,18.sB+,ส่งเเล้ว
750721106,2/8/2564 0:00,19.sCCC,ส่งเเล้ว
750721551,30/9/2564 0:00,18.sB+,ส่งเเล้ว
750520162,16/11/2564 0:00,18.sB+,ส่งเเล้ว
7.50744E+17,7/9/2564 0:00,17.sBB,ส่งเเล้ว
750747741,23/8/2564 0:00,17.sBB,ส่งเเล้ว
750747938,1/10/2564 0:00,20.sCC,ส่งเเล้ว
750747941,1/10/2564 0:00,18.sB+,ส่งเเล้ว
750752867,12/12/2564 0:00,18.sB+,ส่งเเล้ว
750777024,31/3/2564 0:00,16.sBBB,ส่งเเล้ว
750797346,22/4/2564 0:00,16.sBBB,ส่งเเล้ว
680000301,27/12/2564 0:00,19.sCCC,ส่งเเล้ว
680034907,29/11/2564 0:00,18.sB+,ส่งเเล้ว
750102024,23/3/2564 0:00,18.sB+,ส่งเเล้ว
750406118,16/7/2564 0:00,19.sCCC,ส่งเเล้ว
7.50407E+17,11/8/2564 0:00,19.sCCC,ส่งเเล้ว
7.50419E+17,27/12/2564 0:00,19.sCCC,ส่งเเล้ว
7.50452E+17,16/6/2564 0:00,17.sBB,ส่งเเล้ว
7.5056E+17,10/11/2564 0:00,19.sCCC,ส่งเเล้ว
750692480,26/4/2564 0:00,18.sB+,ส่งเเล้ว
750707113,16/4/2564 0:00,21.sC+,ส่งเเล้ว
750741071,2/8/2564 0:00,19.sCCC,ส่งเเล้ว
750157519,5/7/2564 0:00,5.BB,ส่งเเล้ว
750434909,15/6/2564 0:00,5.BB,ส่งเเล้ว
750432988,13/7/2564 0:00,7.CCC,ส่งเเล้ว
750851563,16/9/2564 0:00,sC+,ส่งเเล้ว
750851567,16/9/2564 0:00,sC+,ส่งเเล้ว
750444583,5/11/2564 0:00,18.sB+,ส่งเเล้ว
750444583,11/6/2564 0:00,18.sB+,ส่งเเล้ว
750909204,1/4/2564 0:00,16.sBBB,ส่งเเล้ว
750383321,30/3/2564 0:00,16.sBBB,ส่งเเล้ว
750838432,1/7/2564 0:00,20.sCC,ส่งเเล้ว
750889221,13/7/2564 0:00,18.sB+,ส่งเเล้ว
750232917,15/11/2564 0:00,16.sBBB,ส่งเเล้ว
750912452,5/7/2564 0:00,17.sBB,ส่งเเล้ว
750457808,20/4/2564 0:00,18.sB+,ส่งเเล้ว
750379084,8/3/2564 0:00,19.sCCC,ส่งเเล้ว
750930488,15/11/2564 0:00,19.sCCC,ส่งเเล้ว
750515631,2/4/2564 0:00,16.sBBB,ส่งเเล้ว
750817748,29/6/2564 0:00,19.sCCC,ส่งเเล้ว
750917848,5/7/2564 0:00,17.sBB,ส่งเเล้ว
750863661,23/6/2564 0:00,18.sB+,ส่งเเล้ว
750867488,6/7/2564 0:00,20.sCC,ส่งเเล้ว
750907973,3/3/2564 0:00,21.sC+,ส่งเเล้ว
750142067,16/12/2564,A+,ส่งเเล้ว
750811477,4/1/2564 0:00,CC,ส่งเเล้ว
750346699,24/3/2564,C+,ส่งเเล้ว
620003353,4/5/2564 0:00,5.BB,ส่งเเล้ว
750394788,4/5/2564 0:00,8.CC,ส่งเเล้ว
730016502,10/1/2564 0:00,6.B+,ส่งเเล้ว
750800923,8/2/2564 0:00,A+,ส่งเเล้ว
730015345,3/2/2564 0:00,CC,ส่งเเล้ว
630010083,6/4/2564 0:00,CC,ส่งเเล้ว
750925051,8/2/2564 0:00,6.B+,ส่งเเล้ว
540002407,5/5/2564 0:00,5.BB,ส่งเเล้ว
750845138,28/10/2564,4.BBB,ส่งเเล้ว
730008353,20/1/2564 0:00,B+,ส่งเเล้ว
750722644,20/4/2564,9.C+,ส่งเเล้ว
750245930,23/8/2564,10.DDD,ส่งเเล้ว
750716560,3/12/2564 0:00,8.CC,ส่งเเล้ว
750719541,6/8/2564 0:00,7.CCC,ส่งเเล้ว
nan,11/2/2564 0:00,6.B+,ส่งเเล้ว
750676263,8/9/2564 0:00,7.CCC,ส่งเเล้ว
580001959,8/1/2564 0:00,BB,ส่งเเล้ว
730007522,8/1/2564 0:00,BB,ส่งเเล้ว
750909091,30/6/2564,6.B+,ส่งเเล้ว
540004054,15/11/2564,9.C+,ส่งเเล้ว
360001458,18/1/2564,sA+,ส่งเเล้ว
670000686,21/1/2564,sBBB,ส่งเเล้ว
730006879,25/1/2564,16.sBBB,ส่งเเล้ว
710001308,3/1/2564 0:00,19.sCCC,ส่งเเล้ว
730003994,6/8/2564 0:00,15.sA+,ส่งเเล้ว
630003100,28/6/2564,18.sB+,ส่งเเล้ว
750909183,27/5/2564,16.sBBB,ส่งเเล้ว
590000929,27/12/2564,17.sBB,ส่งเเล้ว
750670453,22/4/2564,19.sCCC,ส่งเเล้ว
750820157,19/7/2564,17.sBB,ส่งเเล้ว
750703242,25/11/2564,21.sC+,ส่งเเล้ว
750820157,11/2/2564 0:00,16.sBBB,ส่งเเล้ว
7.51E+27,21/12/2564,19.sCCC,ส่งเเล้ว
75061547,5/5/2564 0:00,16.sBBB,ส่งเเล้ว
650000643,6/9/2564 0:00,9.C+,ส่งเเล้ว
670005527,14/7/2564,20.sCC,ส่งเเล้ว
750896969,26/11/2564,16.sBBB,ส่งเเล้ว
730014455,21/6/2564,15.sA+,ส่งเเล้ว
480000397,11/2/2564 0:00,17.sBB,ส่งเเล้ว
490000143,30/7/2564,17.sBB,ส่งเเล้ว
520000209,23/6/2564,sBB,ส่งเเล้ว
530003567,31/5/2564,16.sBBB,ส่งเเล้ว
540001870,10/3/2564 0:00,sBBB,ส่งเเล้ว
580002785,28/11/2564,18.sB+,ส่งเเล้ว
610003675,2/12/2564 0:00,sBB,ส่งเเล้ว
620001637,23/1/2564 0:00,sBB,ส่งเเล้ว
630000874,16/10/2564 0:00,sA+,ส่งเเล้ว
670000829,12/10/2564 0:00,sA+,ส่งเเล้ว
680002732,20/7/2564 0:00,sBBB,ส่งเเล้ว
680021729,4/7/2564 0:00,18.sB+,ส่งเเล้ว
680033126,15/4/2564,16.sBBB,ส่งเเล้ว
310001504,26/11/2564,16.sBBB,ส่งเเล้ว
530001223,16/6/2564,15.sA+,ส่งเเล้ว
730013483,8/6/2564 0:00,16.sBBB,ส่งเเล้ว
750793460,15/2/2563,sCCC,ส่งเเล้ว
750670453,27/5/2564,18.sB+,ส่งเเล้ว
750806686,9/10/2564 0:00,19.sCCC,ส่งเเล้ว
750670453,29/4/2564,19.sCCC,ส่งเเล้ว
750036471,8/4/2564 0:00,18.sB+,ส่งเเล้ว
750141494,21/4/2564,18.sB+,ส่งเเล้ว
750016339,1/6/2564 0:00,sBBB,ส่งเเล้ว
760161763,21/1/2564,sA+,ส่งเเล้ว
610003028,17/3/2564,sA+,ส่งเเล้ว
710001598,2/5/2564 0:00,sA+,ส่งเเล้ว
730014012,24/2/2564,sBB,ส่งเเล้ว
750445970,22/1/2564,sBB,ส่งเเล้ว
730013484,16/3/2564,sBBB,ส่งเเล้ว
630004734,1/12/2564 0:00,sBB,ส่งเเล้ว
750421967,2/1/2564 0:00,sBBB,ส่งเเล้ว
620001441,26/1/2564,sBBB,ส่งเเล้ว
620003014,20/1/2564,sBB,ส่งเเล้ว
750711720,29/4/2564,sBB,ส่งเเล้ว
750711720,12/2/2564 0:00,sBB,ส่งเเล้ว
730016951,20/1/2564,sBBB,ส่งเเล้ว
610018730,24/3/2564,sBBB,ส่งเเล้ว
740001222,1/11/2564 0:00,sBB,ส่งเเล้ว
730001746,18/1/2564,sBB,ส่งเเล้ว
690001410,18/1/2564,sB+,ส่งเเล้ว
730014711,19/1/2564,sB+,ส่งเเล้ว
750129490,3/1/2564 0:00,sCC,ส่งเเล้ว
610001549,16/2/2564,sC+,ส่งเเล้ว
610009309,22/3/2564,sB+,ส่งเเล้ว
-,22/11/2564,21.sC+,ส่งเเล้ว
-,12/8/2564 0:00,20.sCC,ส่งเเล้ว
610002131,27/12/2564,21.sC+,ส่งเเล้ว
390001291,18/12/2563,17.sBB,ส่งเเล้ว
680011846,15/12/2564 0:00,17.sBB,ส่งเเล้ว
560000141,16/12/2563,17.sBB,ส่งเเล้ว
750055943,13/12/2564 0:00,18.sB+,ส่งเเล้ว
730008372,25/12/2563,18.sB+,ส่งเเล้ว
730001645,1/6/2564 0:00,17.sBB,ส่งเเล้ว
610002728,18/8/2564,17.sBB,ส่งเเล้ว
750102228,16/7/2564,18.sB+,ส่งเเล้ว
750788613,26/8/2564,16.sBBB,ส่งเเล้ว
750283546,10/4/2564 0:00,16.sBBB,ส่งเเล้ว
610005293,25/8/2564,15.sA+,ส่งเเล้ว
730002320,9/2/2564 0:00,15.sA+,ส่งเเล้ว
480000611,17/9/2564,18.sB+,ส่งเเล้ว
610001199,9/1/2564 0:00,15.sA+,ส่งเเล้ว
680003180,9/7/2564 0:00,15.sA+,ส่งเเล้ว
630002489,9/6/2564 0:00,15.sA+,ส่งเเล้ว
730003443,11/8/2564 0:00,16.sBBB,ส่งเเล้ว
610007017,28/9/2564,16.sBBB,ส่งเเล้ว
520001452,29/10/2564,sBB,ส่งเเล้ว
630004087,10/8/2564 0:00,16.sBBB,ส่งเเล้ว
620001113,28/10/2564,16.sBBB,ส่งเเล้ว
610000734,11/4/2564 0:00,3.A+,ส่งเเล้ว
750559514,11/4/2564 0:00,3.A+,ส่งเเล้ว
490001111,10/1/2564 0:00,sBB,ส่งเเล้ว
680033160,21/10/2564,sA+,ส่งเเล้ว
750750811,18/11/2564,sBB,ส่งเเล้ว
710001194,29/6/2564,sBB,ส่งเเล้ว
730015569,4/8/2564 0:00,17.sBB,ส่งเเล้ว
530004441,20/4/2564,17.sBB,ส่งเเล้ว
750853073,19/5/2564,17.sBB,ส่งเเล้ว
620001620,4/1/2564 0:00,15.sA+,ส่งเเล้ว
320000378,4/7/2564 0:00,17.sBB,ส่งเเล้ว
7300015329,4/2/2564 0:00,16.sBBB,ส่งเเล้ว
530006442,27/5/2564,18.sB+,ส่งเเล้ว
750657591,30/4/2564,16.sBBB,ส่งเเล้ว
570000177,4/2/2564 0:00,17.sBB,ส่งเเล้ว
750217928,5/11/2564 0:00,18.sB+,ส่งเเล้ว
730011853,5/7/2564 0:00,16.sBBB,ส่งเเล้ว
730011282,6/10/2564 0:00,16.sBBB,ส่งเเล้ว
750252585,6/7/2564 0:00,18.sB+,ส่งเเล้ว
730014840,28/4/2564,17.sBB,ส่งเเล้ว
680009528,8/4/2564 0:00,16.sBBB,ส่งเเล้ว
730014293,6/2/2564 0:00,15.sA+,ส่งเเล้ว
630002600,31/5/2564,15.sA+,ส่งเเล้ว
640001796,6/11/2564 0:00,17.sBB,ส่งเเล้ว
390000514,6/10/2564 0:00,17.sBB,ส่งเเล้ว
580003313,6/10/2564 0:00,3.A+,ส่งเเล้ว
680001860,25/8/2564,3.A+,ส่งเเล้ว
730013157,13/7/2564,3.A+,ส่งเเล้ว
330000519,8/3/2564 0:00,3.A+,ส่งเเล้ว
620001012,27/6/2564,3.A+,ส่งเเล้ว
730035980,7/1/2564 0:00,3.A+,ส่งเเล้ว
530004019,15/7/2564,15.sA+,ส่งเเล้ว
680015550,8/5/2564 0:00,17.sBB,ส่งเเล้ว
740000955,7/12/2564 0:00,17.sBB,ส่งเเล้ว
750931522,24/11/2564,17.sBB,ส่งเเล้ว
750733472,26/1/2564,16.sBBB,ส่งเเล้ว
360004272,17/2/2564,15.sA+,ส่งเเล้ว
750431517,20/4/2564,21.sC+,ส่งเเล้ว
730012589,4/12/2564 0:00,18.sB+,ส่งเเล้ว
750097208,4/2/2564 0:00,15.sA+,ส่งเเล้ว
750424448,7/5/2564 0:00,16.sBBB,ส่งเเล้ว
750622105,19/3/2564,18.sB+,ส่งเเล้ว
670000960,23/2/2564,18.sB+,ส่งเเล้ว
330002323,22/4/2564,17.sBB,ส่งเเล้ว
550000757,3/11/2564 0:00,16.sBBB,ส่งเเล้ว
610018730,24/3/2564,16.sBBB,ส่งเเล้ว
310001363,20/4/2564,18.sB+,ส่งเเล้ว
540000299,4/12/2564 0:00,16.sBBB,ส่งเเล้ว
3600000846,26/4/2564,15.sA+,ส่งเเล้ว
750652265,6/9/2564 0:00,16.sBBB,ส่งเเล้ว
730011853,19/5/2564,15.sA+,ส่งเเล้ว
760006813,5/6/2564 0:00,17.sBB,ส่งเเล้ว
670003662,5/6/2564 0:00,16.sBBB,ส่งเเล้ว
650000488,5/7/2564 0:00,16.sBBB,ส่งเเล้ว
750771332,30/4/2564,16.sBBB,ส่งเเล้ว
730020330,6/8/2564 0:00,15.sA+,ส่งเเล้ว
310002940,24/5/2564,15.sA+,ส่งเเล้ว
390001277,15/6/2564,16.sBBB,ส่งเเล้ว
680001615,23/6/2564,17.sBB,ส่งเเล้ว
750268353,7/9/2564 0:00,15.sA+,ส่งเเล้ว
610021203,6/11/2564 0:00,15.sA+,ส่งเเล้ว
610007241,8/3/2564 0:00,15.sA+,ส่งเเล้ว
670003587,13/7/2564,15.sA+,ส่งเเล้ว
730016152,15/7/2564,15.sA+,ส่งเเล้ว
610006490,20/7/2564,15.sA+,ส่งเเล้ว
750735539,14/7/2564,17.sBB,ส่งเเล้ว
670017029,24/8/2564,15.sA+,ส่งเเล้ว
590000605,30/8/2564,15.sA+,ส่งเเล้ว
480002348,9/7/2564 0:00,16.sBBB,ส่งเเล้ว
750886925,9/1/2564 0:00,16.sBBB,ส่งเเล้ว
750264727,8/9/2564 0:00,17.sBB,ส่งเเล้ว
630002439,9/6/2564 0:00,15.sA+,ส่งเเล้ว
680016627,9/1/2564 0:00,15.sA+,ส่งเเล้ว
620001500,20/1/2564,18.sB+,ส่งเเล้ว
730010101,24/8/2564,17.sBB,ส่งเเล้ว
730008450,18/8/2564,16.sBBB,ส่งเเล้ว
390001875,10/11/2564 0:00,16.sBBB,ส่งเเล้ว
680007576,10/7/2564 0:00,16.sBBB,ส่งเเล้ว
630001872,10/8/2564 0:00,15.sA+,ส่งเเล้ว
670021515,10/7/2564 0:00,15.sA+,ส่งเเล้ว
480002115,10/5/2564 0:00,18.sB+,ส่งเเล้ว
