เลขที่ CIF,วันที่ประเมิน,Grade,การจัดส่ง
750931109,2/8/2565 0:00,18.sB+,ส่งเเล้ว
750431517,28/2/2565,21.sC+,ส่งเเล้ว
750383321,16/3/2565,16.sBBB,ส่งเเล้ว
750264727,16/3/2565,16.sBBB,ส่งเเล้ว
750234856,31/1/2565,16.sBBB,ส่งเเล้ว
750346461,3/11/2565 0:00,17.sBB,ส่งเเล้ว
310001363,9/3/2565 0:00,17.sBB,ส่งเเล้ว
750907291,17/3/2565,17.sBB,ส่งเเล้ว
750051994,14/3/2565,21.sC+,ส่งเเล้ว
550002535,3/11/2565 0:00,16.sBBB,ส่งเเล้ว
610010841,18/3/2565,17.sBB,ส่งเเล้ว
750811686,14/3/2565,18.sB+,ส่งเเล้ว
590000927,9/3/2565 0:00,20.sCC,ส่งเเล้ว
610009309,17/3/2565,17.sBB,ส่งเเล้ว
580002368,22/3/2565,22.sDDD,ส่งเเล้ว
570000177,25/3/2565,19.sCCC,ส่งเเล้ว
nan,23/3/2565,17.sBB,ส่งเเล้ว
670003558,3/7/2565 0:00,15.sA+,ส่งเเล้ว
330002323,30/3/2565,17.sBB,ส่งเเล้ว
530002685,28/3/2565,16.sBBB,ส่งเเล้ว
750812922,18/4/2565,15.sA+,ส่งเเล้ว
730015569,21/4/2565,16.sBBB,ส่งเเล้ว
620001500,4/4/2565 0:00,18.sB+,ส่งเเล้ว
750926540,29/4/2565,20.sCC,ส่งเเล้ว
730011161,30/3/2565,18.sB+,ส่งเเล้ว
680009340,17/3/2565,20.sCC,ส่งเเล้ว
750157420,4/12/2565 0:00,18.sB+,ส่งเเล้ว
750908531,20/4/2565,17.sBB,ส่งเเล้ว
390003944,18/4/2565,18.sB+,ส่งเเล้ว
750442921,22/4/2565,21.sC+,ส่งเเล้ว
750296825,25/4/2565,18.sB+,ส่งเเล้ว
730013483,20/4/2565,19.sCCC,ส่งเเล้ว
730013478,27/4/2565,17.sBB,ส่งเเล้ว
630004751,27/4/2565,17.sBB,ส่งเเล้ว
390002873,20/4/2565,20.sCC,ส่งเเล้ว
750217928,9/5/2565 0:00,20.sCC,ส่งเเล้ว
550001975,12/5/2565 0:00,19.sCCC,ส่งเเล้ว
730013476,5/6/2565 0:00,20.sCC,ส่งเเล้ว
750252585,5/11/2565 0:00,17.sBB,ส่งเเล้ว
730011282,17/5/2565,16.sBBB,ส่งเเล้ว
750904152,18/3/2565,17.sBB,ส่งเเล้ว
750931504,5/11/2565 0:00,19.sCCC,ส่งเเล้ว
610024791,5/11/2565 0:00,17.sBB,ส่งเเล้ว
750894559,27/4/2565,18.sB+,ส่งเเล้ว
500000116,5/11/2565 0:00,22.sDDD,ส่งเเล้ว
740001753,18/5/2565,19.sCCC,ส่งเเล้ว
730013476,18/5/2565,20.sCC,ส่งเเล้ว
730038524,5/10/2565 0:00,19.sCCC,ส่งเเล้ว
550005097,19/5/2565,19.sCCC,ส่งเเล้ว
750771332,13/5/2565,15.sA+,ส่งเเล้ว
750910726,5/10/2565 0:00,16.sBBB,ส่งเเล้ว
nan,27/4/2565,19.sCCC,ส่งเเล้ว
670005427,23/5/2565,16.sBBB,ส่งเเล้ว
750146334,13/5/2565,18.sB+,ส่งเเล้ว
610006894,27/5/2565,16.sBBB,ส่งเเล้ว
750234856,5/5/2565 0:00,17.sBB,ส่งเเล้ว
750905528,31/5/2565,17.sBB,ส่งเเล้ว
750562727,6/1/2565 0:00,17.sBB,ส่งเเล้ว
750449121,6/8/2565 0:00,17.sBB,ส่งเเล้ว
750477679,30/5/2565,21.sC+,ส่งเเล้ว
750912432,6/8/2565 0:00,16.sBBB,ส่งเเล้ว
750552285,6/7/2565 0:00,15.sA+,ส่งเเล้ว
750838432,6/9/2565 0:00,20.sCC,ส่งเเล้ว
750458174,16/6/2565,16.sBBB,ส่งเเล้ว
510002377,13/6/2565,17.sBB,ส่งเเล้ว
nan,30/5/2565,15.sA+,ส่งเเล้ว
nan,29/4/2565,15.sA+,ส่งเเล้ว
750388890,6/8/2565 0:00,17.sBB,ส่งเเล้ว
750268353,13/6/2565,19.sCCC,ส่งเเล้ว
nan,30/5/2565,18.sB+,ส่งเเล้ว
750051994,13/6/2565,22.sDDD,ส่งเเล้ว
750932458,20/6/2565,18.sB+,ส่งเเล้ว
690001410,6/6/2565 0:00,18.sB+,ส่งเเล้ว
nan,13/6/2565,18.sB+,ส่งเเล้ว
750442921,6/10/2565 0:00,21.sC+,ส่งเเล้ว
750854561,6/7/2565 0:00,18.sB+,ส่งเเล้ว
750431517,6/2/2565 0:00,21.sC+,ส่งเเล้ว
750717549,6/2/2565 0:00,17.sBB,ส่งเเล้ว
740001753,13/6/2565,19.sCCC,ส่งเเล้ว
750785571,27/6/2565,17.sBB,ส่งเเล้ว
610007241,6/9/2565 0:00,21.sC+,ส่งเเล้ว
nan,13/6/2565,17.sBB,ส่งเเล้ว
750424448,23/6/2565,15.sA+,ส่งเเล้ว
750904152,22/6/2565,17.sBB,ส่งเเล้ว
380004866,17/6/2565,18.sB+,ส่งเเล้ว
680034166,17/6/2565,18.sB+,ส่งเเล้ว
nan,21/6/2565,16.sBBB,ส่งเเล้ว
nan,24/6/2565,17.sBB,ส่งเเล้ว
730016152,30/6/2565,15.sA+,ส่งเเล้ว
nan,30/6/2565,17.sBB,ส่งเเล้ว
750388890,13/6/2565,17.sBB,ส่งเเล้ว
nan,8/7/2565 0:00,19.sCCC,ส่งเเล้ว
nan,30/6/2565 0:00,19.sCCC,ส่งเเล้ว
750326494,5/7/2565 0:00,16.sBBB,ส่งเเล้ว
750862034,6/6/2565 0:00,20.sCC,ส่งเเล้ว
540001844,19/7/2565 0:00,20.sCC,ส่งเเล้ว
610008392,4/7/2565 0:00,17.sBB,ส่งเเล้ว
610001552,11/7/2565 0:00,16.sBBB,ส่งเเล้ว
750375083,8/7/2565 0:00,19.sCCC,ส่งเเล้ว
nan,12/7/2565 0:00,17.sBB,ส่งเเล้ว
nan,28/6/2565 0:00,18.sB+,ส่งเเล้ว
nan,5/7/2565 0:00,19.sCCC,ส่งเเล้ว
680007661,15/7/2565 0:00,16.sBBB,ส่งเเล้ว
530004019,27/6/2565 0:00,15.sA+,ส่งเเล้ว
680010808,14/7/2565 0:00,17.sBB,ส่งเเล้ว
670003587,8/7/2565 0:00,15.sA+,ส่งเเล้ว
680011918,30/6/2565 0:00,16.sBBB,ส่งเเล้ว
680015550,2/8/2565 0:00,17.sBB,ส่งเเล้ว
610006490,30/6/2565 0:00,15.sA+,ส่งเเล้ว
330000519,1/8/2565 0:00,15.sA+,ส่งเเล้ว
750735539,13/6/2565 0:00,16.sBBB,ส่งเเล้ว
740000955,4/7/2565 0:00,17.sBB,ส่งเเล้ว
740001150,4/7/2565 0:00,17.sBB,ส่งเเล้ว
750444583,26/7/2565,20.sCC,ส่งเเล้ว
750941775,25/7/2565,17.sBB,ส่งเเล้ว
750185543,22/7/2565,16.sBBB,ส่งเเล้ว
nan,22/7/2565,18.sB+,ส่งเเล้ว
750258657,18/7/2565,16.sBBB,ส่งเเล้ว
nan,8/3/2565 0:00,16.sBBB,ส่งเเล้ว
750036471,27/7/2565,20.sCC,ส่งเเล้ว
750289737,8/2/2565 0:00,19.sCCC,ส่งเเล้ว
750886588,8/1/2565 0:00,16.sBBB,ส่งเเล้ว
610023639,26/7/2565,17.sBB,ส่งเเล้ว
nan,21/7/2565,21.sC+,ส่งเเล้ว
nan,8/3/2565 0:00,21.sC+,ส่งเเล้ว
330002323,15/8/2565,17.sBB,ส่งเเล้ว
750817748,16/8/2565,18.sB+,ส่งเเล้ว
750795156,8/8/2565 0:00,17.sBB,ส่งเเล้ว
730017532,8/3/2565 0:00,19.sCCC,ส่งเเล้ว
750790143,8/9/2565 0:00,16.sBBB,ส่งเเล้ว
610001474,8/5/2565 0:00,17.sBB,ส่งเเล้ว
750520162,16/8/2565,18.sB+,ส่งเเล้ว
nan,8/10/2565 0:00,20.sCC,ส่งเเล้ว
750909204,8/1/2565 0:00,16.sBBB,ส่งเเล้ว
610007241,8/3/2565 0:00,17.sBB,ส่งเเล้ว
750097208,8/11/2565 0:00,17.sBB,ส่งเเล้ว
530002630,16/8/2565,17.sBB,ส่งเเล้ว
750463296,19/8/2565,16.sBBB,ส่งเเล้ว
750862034,8/8/2565 0:00,20.sCC,ส่งเเล้ว
nan,8/8/2565 0:00,18.sB+,ส่งเเล้ว
750788613,26/8/2565,16.sBBB,ส่งเเล้ว
750449121,30/8/2565,17.sBB,ส่งเเล้ว
750645212,18/8/2565,18.sB+,ส่งเเล้ว
750865093,18/8/2565,17.sBB,ส่งเเล้ว
750865105,18/8/2565,17.sBB,ส่งเเล้ว
750744442,25/8/2565,21.sC+,ส่งเเล้ว
670017029,23/8/2565 0:00,15.sA+,ส่งเเล้ว
590000605,22/8/2565 0:00,15.sA+,ส่งเเล้ว
750102228,10/8/2565 0:00,18.sB+,ส่งเเล้ว
750886925,21/7/2565 0:00,16.sBBB,ส่งเเล้ว
610001199,15/8/2565 0:00,15.sA+,ส่งเเล้ว
750283546,15/8/2565 0:00,16.sBBB,ส่งเเล้ว
630002489,16/8/2565 0:00,15.sA+,ส่งเเล้ว
680013560,9/5/2565 0:00,15.sA+,ส่งเเล้ว
730002320,26/7/2565 0:00,15.sA+,ส่งเเล้ว
610005293,23/8/2565 0:00,15.sA+,ส่งเเล้ว
750307831,17/8/2565 0:00,16.sBBB,ส่งเเล้ว
730010101,12/8/2565 0:00,17.sBB,ส่งเเล้ว
610002728,26/7/2565 0:00,17.sBB,ส่งเเล้ว
680003180,26/7/2565 0:00,15.sA+,ส่งเเล้ว
480000611,1/8/2565 0:00,18.sB+,ส่งเเล้ว
610007241,3/8/2565 0:00,17.sBB,ส่งเเล้ว
310002940,24/5/2565 0:00,15.sA+,ส่งเเล้ว
730014293,25/5/2565 0:00,16.sBBB,ส่งเเล้ว
630002600,1/6/2565 0:00,15.sA+,ส่งเเล้ว
750914073,22/6/2565 0:00,15.sA+,ส่งเเล้ว
610021203,25/5/2565 0:00,15.sA+,ส่งเเล้ว
610001796,31/5/2565 0:00,17.sBB,ส่งเเล้ว
610012144,15/6/2565 0:00,16.sBBB,ส่งเเล้ว
750441945,9/6/2565 0:00,17.sBB,ส่งเเล้ว
nan,17/6/2565 0:00,16.sBBB,ส่งเเล้ว
nan,27/5/2565 0:00,18.sB+,ส่งเเล้ว
750275389,10/1/2565 0:00,17.sBB,ส่งเเล้ว
750764974,21/3/2565 0:00,16.sBBB,ส่งเเล้ว
580002321,18/3/2565 0:00,17.sBB,ส่งเเล้ว
550000757,24/2/2565 0:00,15.sA+,ส่งเเล้ว
nan,17/2/2565 0:00,17.sBB,ส่งเเล้ว
310011120,10/3/2565 0:00,16.sBBB,ส่งเเล้ว
750185563,1/3/2565 0:00,15.sA+,ส่งเเล้ว
610018730,8/3/2565 0:00,15.sA+,ส่งเเล้ว
730013484,2/3/2565 0:00,16.sBBB,ส่งเเล้ว
610024797,30/3/2565 0:00,15.sA+,ส่งเเล้ว
570000149,30/3/2565 0:00,15.sA+,ส่งเเล้ว
750086219,30/3/2565 0:00,17.sBB,ส่งเเล้ว
530006442,28/3/2565 0:00,18.sB+,ส่งเเล้ว
730015329,17/3/2565 0:00,16.sBBB,ส่งเเล้ว
320000378,25/3/2565 0:00,17.sBB,ส่งเเล้ว
540000299,10/3/2565 0:00,15.sA+,ส่งเเล้ว
750445970,13/1/2565 0:00,19.sCCC,ส่งเเล้ว
550001975,12/1/2565 0:00,17.sBB,ส่งเเล้ว
610022591,4/2/2565 0:00,17.sBB,ส่งเเล้ว
610007907,7/1/2565 0:00,17.sBB,ส่งเเล้ว
750092730,3/1/2565 0:00,16.sBBB,ส่งเเล้ว
710001598,20/1/2565 0:00,15.sA+,ส่งเเล้ว
750421967,5/1/2565 0:00,16.sBBB,ส่งเเล้ว
610001474,21/1/2565 0:00,16.sBBB,ส่งเเล้ว
360004272,25/1/2565 0:00,15.sA+,ส่งเเล้ว
760161763,5/1/2565 0:00,15.sA+,ส่งเเล้ว
620002966,26/1/2565 0:00,16.sBBB,ส่งเเล้ว
730014012,26/1/2565 0:00,16.sBBB,ส่งเเล้ว
670005095,10/2/2565 0:00,16.sBBB,ส่งเเล้ว
670000864,7/2/2565 0:00,17.sBB,ส่งเเล้ว
730022046,3/2/2565 0:00,17.sBB,ส่งเเล้ว
610012030,14/2/2565 0:00,16.sBBB,ส่งเเล้ว
360000916,2/2/2565 0:00,15.sA+,ส่งเเล้ว
670000960,28/1/2565 0:00,15.sA+,ส่งเเล้ว
310003026,21/2/2565 0:00,16.sBBB,ส่งเเล้ว
750907554,8/2/2565 0:00,16.sBBB,ส่งเเล้ว
730008403,13/1/2565 0:00,17.sBB,ส่งเเล้ว
750844356,15/8/2565,19.sCCC,ส่งเเล้ว
750075273,15/8/2565,18.sB+,ส่งเเล้ว
680009528,17/8/2565,17.sBB,ส่งเเล้ว
680017576,9/8/2565 0:00,17.sBB,ส่งเเล้ว
730019503,9/6/2565 0:00,16.sBBB,ส่งเเล้ว
680018969,9/5/2565 0:00,17.sBB,ส่งเเล้ว
610004354,30/8/2565,17.sBB,ส่งเเล้ว
520004795,9/2/2565 0:00,17.sBB,ส่งเเล้ว
630004734,9/8/2565 0:00,16.sBBB,ส่งเเล้ว
nan,9/7/2565 0:00,17.sBB,ส่งเเล้ว
530005538,15/9/2565,20.sCC,ส่งเเล้ว
750851255,20/9/2565,17.sBB,ส่งเเล้ว
nan,9/12/2565 0:00,18.sB+,ส่งเเล้ว
nan,9/2/2565 0:00,17.sBB,ส่งเเล้ว
750926540,19/9/2565,18.sB+,ส่งเเล้ว
750708009,23/9/2565,20.sCC,ส่งเเล้ว
750797170,9/12/2565 0:00,16.sBBB,ส่งเเล้ว
750910568,29/9/2565,21.sC+,ส่งเเล้ว
680019111,20/9/2565,18.sB+,ส่งเเล้ว
310002494,19/9/2565,16.sBBB,ส่งเเล้ว
360002525,13/9/2565,16.sBBB,ส่งเเล้ว
750270320,9/12/2565 0:00,16.sBBB,ส่งเเล้ว
750798475,9/6/2565 0:00,16.sBBB,ส่งเเล้ว
680022714,16/11/2565,18.sB+,ส่งเเล้ว
730021379,24/11/2565,18.sB+,ส่งเเล้ว
750289737,19/10/2565,19.sCCC,ส่งเเล้ว
nan,19/10/2565,21.sC+,ส่งเเล้ว
750602260,12/1/2565 0:00,18.sB+,ส่งเเล้ว
750324685,11/10/2565 0:00,19.sCCC,ส่งเเล้ว
680004031,29/11/2565,17.sBB,ส่งเเล้ว
750931504,30/11/2565,18.sB+,ส่งเเล้ว
750842657,12/6/2565 0:00,17.sBB,ส่งเเล้ว
75067592,12/1/2565 0:00,20.sCC,ส่งเเล้ว
750932458,30/11/2565,18.sB+,ส่งเเล้ว
750755937,12/2/2565 0:00,20.sCC,ส่งเเล้ว
630005953,19/10/2565,16.sBBB,ส่งเเล้ว
730013484,28/11/2565,17.sBB,ส่งเเล้ว
710000812,12/7/2565 0:00,19.sCCC,ส่งเเล้ว
750258667,24/11/2565,16.sBBB,ส่งเเล้ว
nan,28/11/2565,18.sB+,ส่งเเล้ว
750283624,12/2/2565 0:00,15.sA+,ส่งเเล้ว
750602260,15/12/2565,18.sB+,ส่งเเล้ว
620002430,20/12/2565,17.sBB,ส่งเเล้ว
750582778,25/11/2565,18.sB+,ส่งเเล้ว
750205256,12/9/2565 0:00,19.sCCC,ส่งเเล้ว
nan,16/12/2565,16.sBBB,ส่งเเล้ว
750796148,21/12/2565,18.sB+,ส่งเเล้ว
680015372,27/12/2565,16.sBBB,ส่งเเล้ว
580003313,14/12/2565,15.sA+,ส่งเเล้ว
680011846,30/12/2565,16.sBBB,ส่งเเล้ว
730014711,20/12/2565,18.sB+,ส่งเเล้ว
730021379,21/12/2565,20.sCC,ส่งเเล้ว
530007619,27/12/2565,19.sCCC,ส่งเเล้ว
630006473,27/12/2565,21.sC+,ส่งเเล้ว
750810544,11/3/2565 0:00,22.sDDD,ส่งเเล้ว
48000688,30/12/2565,19.sCCC,ส่งเเล้ว
380004866,27/12/2565,19.sCCC,ส่งเเล้ว
750932088,22/12/2565,22.sDDD,ส่งเเล้ว
750804842,9/9/2565 0:00,22.sDDD,ส่งเเล้ว
750772953,27/6/2565,17.sBB,ส่งเเล้ว
750417788,9/12/2565 0:00,18.sB+,ส่งเเล้ว
530000096,9/12/2565 0:00,18.sB+,ส่งเเล้ว
750865921,9/7/2565 0:00,16.sBBB,ส่งเเล้ว
750733901,8/5/2565 0:00,17.sBB,ส่งเเล้ว
750801021,10/3/2565 0:00,8.CC,ส่งเเล้ว
730022248,1/7/2565 0:00,9.C+,ส่งเเล้ว
730017279,20/11/2566,5.BB,ส่งเเล้ว
730017279,30/7/2565,6.B+,ส่งเเล้ว
730004306,18/10/2565,6.B+,ส่งเเล้ว
750854107,1/11/2566 0:00,6.B+,ส่งเเล้ว
750708739,1/11/2566 0:00,5.BB,ส่งเเล้ว
520000389,27/9/2565,6.B+,ส่งเเล้ว
680048049,28/6/2556,17.sBB,ส่งเเล้ว
750701604,24/6/2556,17.sBB,ส่งเเล้ว
750118795,25/4/2565,20.sCC,ส่งเเล้ว
750707033,4/12/2565 0:00,16.sBBB,ส่งเเล้ว
750713326,4/12/2556 0:00,18.sB+,ส่งเเล้ว
750794113,24/6/2565,18.sB+,ส่งเเล้ว
750794113,9/6/2565 0:00,15.sA+,ส่งเเล้ว
750848664,23/6/2565,16.sBBB,ส่งเเล้ว
750880658,19/10/2565,18.sB+,ส่งเเล้ว
750887793,4/12/2565 0:00,17.sBB,ส่งเเล้ว
750909814,20/5/2565,15.sA+,ส่งเเล้ว
750908067,7/7/2565 0:00,18.sB+,ส่งเเล้ว
750749699,17/11/2565,18.sB+,ส่งเเล้ว
360003317,22/12/2564,16.sBBB,ส่งเเล้ว
750921351,8/8/2565 0:00,19.sCCC,ส่งเเล้ว
750939951,18/5/2565,17.sBB,ส่งเเล้ว
750943504,14/6/2565,14.sAA,ส่งเเล้ว
750962136,12/5/2565 0:00,15.sA+,ส่งเเล้ว
750964128,20/9/2565,21.sC+,ส่งเเล้ว
750930282,2/2/2566 0:00,18.sB+,ส่งเเล้ว
730014657,2/2/2566 0:00,20.sCC,ส่งเเล้ว
750716839,16/12/2565,17.sBB,ส่งเเล้ว
750389379,28/4/2565,16.sBBB,ส่งเเล้ว
750703841,3/7/2565 0:00,20.sCC,ส่งเเล้ว
750938240,19/9/2565,16.sBBB,ส่งเเล้ว
750918579,2/6/2566 0:00,20.sCC,ส่งเเล้ว
730009076,2/6/2566 0:00,14.sAA,ส่งเเล้ว
750933449,2/1/2565 0:00,17.sBB,ส่งเเล้ว
610005255,3/7/2565 0:00,20.sCC,ส่งเเล้ว
750856467,22/2/2565,6.B+,ส่งเเล้ว
750512456,20/11/2565,17.sBB,ส่งเเล้ว
750893791,8/11/2565 0:00,16.sBBB,ส่งเเล้ว
750904302,28/2/2565,17.sBB,ส่งเเล้ว
750809296,2/3/2565 0:00,18.sB+,ส่งเเล้ว
750697348,13/9/2565,16.sBBB,ส่งเเล้ว
680021623,1/11/2565 0:00,17.sBB,ส่งเเล้ว
7506466634,8/4/2565 0:00,17.sBB,ส่งเเล้ว
750907971,22/12/2565,15.sA+,ส่งเเล้ว
380001771,19/11/2565,17.sBB,ส่งเเล้ว
750908884,25/4/2565,7.CCC,ส่งเเล้ว
750841018,27/7/2565,6.B+,ส่งเเล้ว
750807612,2/1/2565 0:00,17.sBB,ส่งเเล้ว
610002906,24/12/2565,17.sBB,ส่งเเล้ว
680012443,24/12/2565,17.sBB,ส่งเเล้ว
750690590,15/12/2565,17.sBB,ส่งเเล้ว
750919662,8/3/2565 0:00,18.sB+,ส่งเเล้ว
750764865,29/3/2565,16.sBBB,ส่งเเล้ว
550003946,8/5/2565 0:00,17.sBB,ส่งเเล้ว
750851658,24/5/2565,21.sC+,ส่งเเล้ว
750645715,1/11/2566 0:00,15.sA+,ส่งเเล้ว
750842362,21/11/256,18.sB+,ส่งเเล้ว
750871952,21/11/2566,19.sCCC,ส่งเเล้ว
750757612,22/11/2566,19.sCCC,ส่งเเล้ว
520000821,20/11/2566,18.sB+,ส่งเเล้ว
750845939,22/11/2566,17.sBB,ส่งเเล้ว
750805721,22/11/2566,18.sB+,ส่งเเล้ว
750588429,22/11/2566,20.sCC,ส่งเเล้ว
750805685,22/11/2566,16.sBBB,ส่งเเล้ว
680028237,22/11/2566,17.sBB,ส่งเเล้ว
750485878,23/11/2565,17.sBB,ส่งเเล้ว
680005795,22/11/2566,20.sCC,ส่งเเล้ว
750366261,20/11/2566,21.sC+,ส่งเเล้ว
750344427,22/11/2566,18.sB+,ส่งเเล้ว
750382929,20/11/2566,19.sCCC,ส่งเเล้ว
750933840,19/4/2565,6.B+,ส่งเเล้ว
750895347,28/9/2565,18.sB+,ส่งเเล้ว
750304787,23/11/2565,21.sC+,ส่งเเล้ว
750753701,12/6/2565 0:00,19.sCCC,ส่งเเล้ว
580000857,22/11/2566,18.sB+,ส่งเเล้ว
640000026,5/10/2565 0:00,16.sBBB,ส่งเเล้ว
681019514,23/11/2566,19.sCCC,ส่งเเล้ว
750696409,23/11/2566,17.sBB,ส่งเเล้ว
750765867,21/11/2566,19.sCCC,ส่งเเล้ว
750813136,22/11/2566,17.sBB,ส่งเเล้ว
750907932,23/11/2566,19.sCCC,ส่งเเล้ว
680015051,21/11/2566,18.sB+,ส่งเเล้ว
750839360,20/11/2566,19.sCCC,ส่งเเล้ว
750935706,3/11/2565 0:00,19.sCCC,ส่งเเล้ว
750921746,5/10/2565 0:00,21.sC+,ส่งเเล้ว
750761041,23/2/2565,16.sBBB,ส่งเเล้ว
750812231,19/4/2565,15.sA+,ส่งเเล้ว
750642364,15/11/2564,17.sBB,ส่งเเล้ว
360002322,31/3/2565,21.sC+,ส่งเเล้ว
610025253,13/6/2565,7.CCC,ส่งเเล้ว
680028269,18/1/2565,17.sBB,ส่งเเล้ว
750758130,15/11/2565,19.sCCC,ส่งเเล้ว
750958442,8/3/2565 0:00,16.sBBB,ส่งเเล้ว
750904883,8/3/2565 0:00,21.sC+,ส่งเเล้ว
750865915,9/7/2565 0:00,16.sBBB,ส่งเเล้ว
730015390,5/12/2565 0:00,18.sB+,ส่งเเล้ว
750254908,8/1/2565 0:00,17.sBB,ส่งเเล้ว
750457513,11/1/2565 0:00,18.sB+,ส่งเเล้ว
380004866,27/12/2565,17.sBB,ส่งเเล้ว
750651551,30/6/2565,16.sBBB,ส่งเเล้ว
750709570,16/6/2565,17.sBB,ส่งเเล้ว
750572698,15/11/2564,17.sBB,ส่งเเล้ว
750746468,9/7/2565 0:00,20.sCC,ส่งเเล้ว
750799465,24/1/2565,16.sBBB,ส่งเเล้ว
750901234,22/11/2565,17.sBB,ส่งเเล้ว
750764562,29/3/2565,18.sB+,ส่งเเล้ว
750924253,23/11/2565,17.sBB,ส่งเเล้ว
750747181,6/1/2565 0:00,16.sBBB,ส่งเเล้ว
380000938,15/6/2565 0:00,5.BB,ส่งเเล้ว
750798220,242896,10.DDD,ส่งเเล้ว
750769764,11-ส.ค.-65,10.DDD,ส่งเเล้ว
750794184,242986,7.CCC,ส่งเเล้ว
750854232,242923,8.CC,ส่งเเล้ว
750794593,243134,7.CCC,ส่งเเล้ว
380002624,242982,4.BBB,ส่งเเล้ว
750894182,242982,8.CC,ส่งเเล้ว
750766732,243137,7.CCC,ส่งเเล้ว
750765821,243200,8.CC,ส่งเเล้ว
750800525,243200,4.BBB,ส่งเเล้ว
380000938,243078,5.BB,ส่งเเล้ว
750905135,243109,6.B+,ส่งเเล้ว
540002759,243102,6.B+,ส่งเเล้ว
750902516,243195,8.CC,ส่งเเล้ว
750902516,242952,8.CC,ส่งเเล้ว
nan,243137,5.BB,ส่งเเล้ว
750905127,243048,8.CC,ส่งเเล้ว
750708445,243040,6.B+,ส่งเเล้ว
750923707,243055,3.A+,ส่งเเล้ว
750805168,243083,6.B+,ส่งเเล้ว
750897863,243083,4.BBB,ส่งเเล้ว
680011941,243053,10.DDD,ส่งเเล้ว
750792562,243227,4.BBB,ส่งเเล้ว
nan,243066,4.BBB,ส่งเเล้ว
750271193,243229,8.CC,ส่งเเล้ว
nan,243124,4.BBB,ส่งเเล้ว
490001117,242927,9.C+,ส่งเเล้ว
750925051,243169,8.CC,ส่งเเล้ว
nan,242958,3.A+,ส่งเเล้ว
750363096,243111,3.A+,ส่งเเล้ว
nan,242900,9.C+,ส่งเเล้ว
750293549,243168,5.BB,ส่งเเล้ว
630010083,12-เม.ย.-65,8.CC,ส่งเเล้ว
750314936,243007,10.DDD,ส่งเเล้ว
750897984,23/1/2566,5.BB,ส่งเเล้ว
480003207,243067,10.DDD,ส่งเเล้ว
750900842,242925,7.CCC,ส่งเเล้ว
nan,243117,6.B+,ส่งเเล้ว
750903011,242955,8.CC,ส่งเเล้ว
750900842,243139,7.CCC,ส่งเเล้ว
nan,242895,9.C+,ส่งเเล้ว
750245930,243102,10.DDD,ส่งเเล้ว
nan,243163,8.CC,ส่งเเล้ว
730046386,243194,10.DDD,ส่งเเล้ว
550005508,242921,9.C+,ส่งเเล้ว
nan,242955,9.C+,ส่งเเล้ว
750662106,243164,10.DDD,ส่งเเล้ว
750722644,243195,10.DDD,ส่งเเล้ว
750697586,242951,11.DD,ส่งเเล้ว
750847672,243013,10.DDD,ส่งเเล้ว
750326504,242952,9.C+,ส่งเเล้ว
750326504,243137,9.C+,ส่งเเล้ว
750847672,242958,10.DDD,ส่งเเล้ว
750398494,243047,8.CC,ส่งเเล้ว
750792563,243045,9.C+,ส่งเเล้ว
nan,243047,6.B+,ส่งเเล้ว
750080392,243195,6.B+,ส่งเเล้ว
750792563,243084,9.C+,ส่งเเล้ว
nan,243169,6.B+,ส่งเเล้ว
750424388,243203,7.CCC,ส่งเเล้ว
540004054,19/12/2565,9.C+,ส่งเเล้ว
750703242,243133,20.sCC,ส่งเเล้ว
750897008,242920,20.sCC,ส่งเเล้ว
750852910,242929,21.sC+,ส่งเเล้ว
750676263,243163,21.sC+,ส่งเเล้ว
750241764,242949,19.sCCC,ส่งเเล้ว
nan,243195,19.sCCC,ส่งเเล้ว
750719541,242950,20.sCC,ส่งเเล้ว
730003238,243072,22.sDDD,ส่งเเล้ว
750438636,243072,21.sC+,ส่งเเล้ว
670007676,242923,20.sCC,ส่งเเล้ว
750776262,242958,21.sC+,ส่งเเล้ว
750820722,243104,17.sBB,ส่งเเล้ว
750769899,243164,21.sC+,ส่งเเล้ว
750793460,243073,20.sCC,ส่งเเล้ว
730013517,243166,21.sC+,ส่งเเล้ว
730013516,243227,21.sC+,ส่งเเล้ว
730013487,242952,18.sB+,ส่งเเล้ว
610008276,243044,21.sC+,ส่งเเล้ว
750708633,243227,19.sCCC,ส่งเเล้ว
610008283,243227,19.sCCC,ส่งเเล้ว
540001248,243227,19.sCCC,ส่งเเล้ว
480602348,243166,20.sCC,ส่งเเล้ว
730003994,243020,20.sCC,ส่งเเล้ว
670005617,243075,21.sC+,ส่งเเล้ว
610006195,243013,19.sCCC,ส่งเเล้ว
750719541,243075,20.sCC,ส่งเเล้ว
480002815,243075,19.sCCC,ส่งเเล้ว
730035980,243056,15.sA+,ส่งเเล้ว
680001860,243070,15.sA+,ส่งเเล้ว
730003994,242896,19.sCCC,ส่งเเล้ว
750923411,243016,21.sC+,ส่งเเล้ว
781039630,243139,18.sB+,ส่งเเล้ว
750709392,243087,20.sCC,ส่งเเล้ว
750761041,242942,16.sBBB,ส่งเเล้ว
750169877,243105,16.sBBB,ส่งเเล้ว
nan,243143,17.sBB,ส่งเเล้ว
nan,243231,17.sBB,ส่งเเล้ว
750670453,243142,19.sCCC,ส่งเเล้ว
